                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      743                  1.0000000000000000E+000                  1.0000000000000000E-002                  2.8510716191532555E+002                  2.8512308377441997E+001                  1.8549949229441261E+003                  1.5580996133637308E-004                  1.2085519408779802E-001                  6.2431231661873303E+000                  7.3489213314297552E-001                  1.0860057107417418E-004                  2.3999999999999974E-001                  5.3441247817364555E-003                  1.5792532512907064E-003                  1.4681376815947667E-002                  0.0000000000000000E+000                  3.0012077059625206E-002                  0.0000000000000000E+000                  2.2055639351497309E-002                  3.2592654138699550E-006                  7.2028984943100470E-003                  1.6038828476572741E-004                  4.7396670274400360E-005                  4.4061861234161593E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4272080855851987E+003                  1.1264514386865189E+009                  1.9261975808358689E+012                  8.7893787664507613E+001                  8.7893787664507613E+001                  0.0000000000000000E+000                  1.9665084855186942E-011                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.9972977728590775E+009                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20250209"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    log_q                                   radius                                radius_cm                                    logxq                              temperature                                logT_face                                  logT_bb                                   energy                                  density                                 pressure                                     prad                                     pgas                                      eta                                       mu                                  eps_nuc                                       pp                                      cno                                tri_alpha                                    other                 eps_nuc_rate_r_b8_gp_be7             eps_nuc_rate_r_b8_wk_he4_he4                 eps_nuc_rate_r_be7_pg_b8                eps_nuc_rate_r_be7_wk_li7                eps_nuc_rate_r_c12_ag_o16                eps_nuc_rate_r_c12_pg_n13                eps_nuc_rate_r_c13_an_o16                eps_nuc_rate_r_c13_pg_n14               eps_nuc_rate_r_f19_ap_ne22                eps_nuc_rate_r_f19_pa_o16               eps_nuc_rate_r_h1_h1_wk_h2                 eps_nuc_rate_r_h2_pg_he3                eps_nuc_rate_r_he3_ag_be7      eps_nuc_rate_r_he3_he3_to_h1_h1_he4        eps_nuc_rate_r_he4_he4_he4_to_c12                eps_nuc_rate_r_li7_pa_he4                eps_nuc_rate_r_n13_wk_c13                eps_nuc_rate_r_n15_pa_c12                eps_nuc_rate_r_n15_pg_o16                eps_nuc_rate_r_o17_pa_n14               eps_nuc_rate_r_o18_ag_ne22                eps_nuc_rate_r_o18_pa_n15                eps_nuc_rate_r_o18_pg_f19                 eps_nuc_rate_rn14_to_n15               eps_nuc_rate_rn14ag_to_o18                 eps_nuc_rate_ro16_to_o17                 eps_nuc_rate_ro17_to_o18                                       ye                                        z                                     neut                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      c13                                      n13                                      n14                                      n15                                      o16                                      o17                                      o18                                      f19                                     ne22                                  opacity                               luminosity                                 log_Lrad                                 log_Ledd                                      tau 
                                       1                  3.0012077059625206E-002                 -9.1773467984305279E-001                  3.2683940036975048E+000                 -4.5207388996947868E+000                  6.3020111440594544E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.2085519408779802E-001                  8.4078958526881084E+009                 -9.8999999999999986E+001                  1.8552139604393492E+003                  3.2683427253039654E+000                  3.2683427253039659E+000                  1.6605639425638745E+011                  3.0148180051253258E-005                  2.0045234630683020E+006                  2.9874853557522483E-002                  2.0045234331934485E+006                 -2.0000000000000000E+001                  1.7954748726590397E+000                  2.0144334451227125E-013                  2.0144334451227125E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6828907852297209E-126                  1.3201995972972994E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1787281199708020E-005                  1.2021395527984386E+007                  4.3661835904827242E-059                  1.0395170914317796E-053                  0.0000000000000000E+000                  1.6098850237241582E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2260572856061321E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.8756026726505760E-002                  1.5580996133637308E-004                 -3.8074047801992363E+000                  4.3197457684676968E+000                  6.6666666666666663E-001 
                                       2                  3.0012077059595195E-002                 -9.1773479493727317E-001                  3.2685518768867809E+000                 -4.5196374197931899E+000                  6.3032712757143878E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999999900002E-001                 -4.3428487456248995E-013                  1.2085516205945530E-001                  8.4078936244763060E+009                 -1.2000000000000000E+001                  1.8558884838290871E+003                  3.2684452964927515E+000                  3.2683428479145080E+000                  1.6612659842855423E+011                  3.0224740456305476E-005                  2.0103481551584871E+006                  2.9918325158249461E-002                  2.0103481252401620E+006                 -2.0000000000000000E+001                  1.7954763534811380E+000                  2.0195752927926349E-013                  2.0195752927926346E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6038113855598651E-126                  2.7503667717473935E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0788254710874565E-004                  2.5042804706417989E+007                  9.0960634430261365E-059                  2.1656243302238399E-053                  0.0000000000000000E+000                  3.3538039987882204E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2318571716464358E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.8806522414812381E-002                  1.5581005470651006E-004                 -3.8074045199455093E+000                  4.3197457684676968E+000                  6.6792663146065345E-001 
                                       3                  3.0012077059532832E-002                 -9.1773503348402941E-001                  3.2687654074746688E+000                 -4.5181563316499487E+000                  6.3049669318777877E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999999692213E-001                 -1.3367025177648959E-012                  1.2085509567685050E-001                  8.4078890062384892E+009                 -1.1511747984517978E+001                  1.8568011972381978E+003                  3.2686586421807244E+000                  3.2683429733107721E+000                  1.6622161448617841E+011                  3.0327992802450967E-005                  2.0182126867470650E+006                  2.9977223109036031E-002                  2.0182126567698419E+006                 -2.0000000000000000E+001                  1.7954783639792344E+000                  2.0265099457498737E-013                  2.0265099457498734E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6431539721528140E-126                  2.7600070320693824E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0825298540189175E-004                  2.5128794647141997E+007                  9.1279591538768269E-059                  2.1732181786925413E-053                  0.0000000000000000E+000                  3.3654737896917882E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2396800134423681E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.8874971572732421E-002                  1.5581006349324103E-004                 -3.8074044954539663E+000                  4.3181690525734568E+000                  6.7055174064478484E-001 
                                       4                  3.0012077059470472E-002                 -9.1773527121904086E-001                  3.2691069330566287E+000                 -4.5158051813634446E+000                  6.3076612266007013E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999999484424E-001                 -2.2391201609691770E-012                  1.2085502952017364E-001                  8.4078844037184801E+009                 -1.1287706910958184E+001                  1.8582619445985924E+003                  3.2688723354864395E+000                  3.2683430983012292E+000                  1.6637373050175674E+011                  3.0492625408478707E-005                  2.0307722797121988E+006                  3.0071666930273785E-002                  2.0307722496405318E+006                 -2.0000000000000000E+001                  1.7954815985993329E+000                  2.0375674026702309E-013                  2.0375674026702312E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2519225350638495E-125                  6.0891207352601645E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3880045218105045E-004                  5.5432813258907177E+007                  2.0138127259622138E-058                  4.7945596061138129E-053                  0.0000000000000000E+000                  7.4245996402616107E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2521553966251221E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.8984858262000540E-002                  1.5581007228006704E-004                 -3.8074044709621599E+000                  4.3165910000026537E+000                  6.7318640719674727E-001 
                                       5                  3.0012077059333651E-002                 -9.1773578998939165E-001                  3.2694602190408331E+000                 -4.5134013321755635E+000                  6.3104199753468793E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999999028544E-001                 -4.2189808825644511E-012                  1.2085488515737094E-001                  8.4078743603982964E+009                 -1.1012575513006119E+001                  1.8597742018820898E+003                  3.2693424570460987E+000                  3.2683433711202610E+000                  1.6653127229841675E+011                  3.0661872106277355E-005                  2.0437133193859584E+006                  3.0169676019695505E-002                  2.0437132892162823E+006                 -2.0000000000000000E+001                  1.7954849719616126E+000                  2.0489352376002432E-013                  2.0489352376002434E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3311038180329477E-126                  3.0619014310018407E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2006637439022044E-004                  2.7871039813614178E+007                  1.0126438112181343E-058                  2.4109397314130925E-053                  0.0000000000000000E+000                  3.7332892936195451E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2649831171299134E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.9098992225286507E-002                  1.5581009155850900E-004                 -3.8074044172267349E+000                  4.3131239514590325E+000                  6.7900046687720383E-001 
                                       6                  3.0012077059265240E-002                 -9.1773604794350960E-001                  3.2696961417117691E+000                 -4.5118088133457066E+000                  6.3122494576594299E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999998800604E-001                 -5.2089112433654733E-012                  1.2085481337426675E-001                  8.4078693664477377E+009                 -1.0921035846399818E+001                  1.8607847652485291E+003                  3.2695781803763015E+000                  3.2683435068143813E+000                  1.6663658176433707E+011                  3.0774512830829039E-005                  2.0523406996657318E+006                  3.0235303832947813E-002                  2.0523406694304280E+006                 -2.0000000000000000E+001                  1.7954872409404772E+000                  2.0565012713896341E-013                  2.0565012713896341E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3789174532035371E-126                  3.0734446726158507E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2050973942633064E-004                  2.7973958258817088E+007                  1.0164629956203008E-058                  2.4200325864868827E-053                  0.0000000000000000E+000                  3.7472604060588070E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2735220096977673E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.9175520549238847E-002                  1.5581010119792278E-004                 -3.8074043903584873E+000                  4.3113876559517248E+000                  6.8192497855117007E-001 
                                       7                  3.0012077059196830E-002                 -9.1773630495392289E-001                  3.2700506257396733E+000                 -4.5094349409467123E+000                  6.3149793180492555E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999998572664E-001                 -6.1988416041687516E-012                  1.2085474185381774E-001                  8.4078643907701006E+009                 -1.0845472083084783E+001                  1.8623042129492910E+003                  3.2698143030544040E+000                  3.2683436420367435E+000                  1.6679496794560904E+011                  3.0943188220894212E-005                  2.0652818007189131E+006                  3.0334180962454410E-002                  2.0652817703847322E+006                 -2.0000000000000000E+001                  1.7954906765286385E+000                  2.0678315289117977E-013                  2.0678315289117974E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2901730885063884E-125                  6.1814666013454062E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4234737142498771E-004                  5.6256160577967256E+007                  2.0443661793477159E-058                  4.8673023947261010E-053                  0.0000000000000000E+000                  7.5363684770430456E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000004E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.2863109421796006E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.9290985040016289E-002                  1.5581011083747116E-004                 -3.8074043634898667E+000                  4.3096504637311401E+000                  6.8486121202018602E-001 
                                       8                  3.0012077059060012E-002                 -9.1773681617411107E-001                  3.2705250690366472E+000                 -4.5062979452677308E+000                  6.3185926601358968E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999998116784E-001                 -8.1787023257820775E-012                  1.2085459959240279E-001                  8.4078544936434622E+009                 -1.0725097989286562E+001                  1.8643397915324506E+003                  3.2702878473881598E+000                  3.2683439110814403E+000                  1.6700724242028708E+011                  3.1167506213681455E-005                  2.0825366833676910E+006                  3.0467024826857005E-002                  2.0825366529006662E+006                 -2.0000000000000000E+001                  1.7954953254302899E+000                  2.0829001448952159E-013                  2.0829001448952156E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3094391931257414E-125                  6.2274614721004057E-060                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4411339511866645E-004                  5.6666108133461304E+007                  2.0595839752529804E-058                  4.9035334844400699E-053                  0.0000000000000000E+000                  7.5920304725211377E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000001E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.3033228558682392E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.9446372424604345E-002                  1.5581013011698911E-004                 -3.8074043097514556E+000                  4.3061707511929983E+000                  6.9076905019081780E-001 
                                       9                  3.0012077058923198E-002                 -9.1773732371674299E-001                  3.2712641793780830E+000                 -4.5014885815007686E+000                  6.3241439122618752E+000                  7.3492749999999996E-001                  2.4008499999999999E-001                  2.4987500000000051E-002                  9.9999999997660904E-001                 -1.0158563047404428E-011                  1.2085445835453706E-001                  8.4078446677251434E+009                 -1.0630949969666883E+001                  1.8675153465699996E+003                  3.2707630901264841E+000                  3.2683441782877733E+000                  1.6733859336898865E+011                  3.1514572374373019E-005                  2.1093270023090234E+006                  3.0675135361341314E-002                  2.1093269716338878E+006                 -2.0000000000000000E+001                  1.7955026703196695E+000                  2.1062160467847562E-013                  2.1062160467847562E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8200398691060630E-125                  1.3260110520143521E-059                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1966770206072837E-004                  1.2063060359357086E+008                  4.3854842870586911E-058                  1.0441122724523372E-052                  0.0000000000000000E+000                  1.6164322994327358E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6731070771559504E-001                  2.4987500000000051E-002                  1.0000000000000000E-099                  7.3490000000000000E-001                  2.7500000000000001E-005                  8.5000000000000006E-005                  2.3999999999999999E-001                  1.9499579781832316E-008                  2.3296531383441816E-089                  1.0000000000000000E-099                  5.3441247817364547E-003                  6.4870923433302610E-005                  1.0000000000000000E-099                  1.5792532512907082E-003                  6.2194712945121320E-006                  1.4681376815947680E-002                  5.8181633206788329E-006                  3.3127246334187115E-005                  7.8100262134296628E-007                  3.2719088444414001E-003                  1.9690632819850704E-002                  1.5581014939710435E-004                 -3.8074042560113868E+000                  4.3026837059921750E+000                  6.9672448950875110E-001 
