                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      91                                      867                  1.0000000000000000E-003                  2.0000000000000000E-002                  1.5000000000000000E+010                  5.9901072243463480E+008                  5.9676286587872077E+028                  1.1252207367684107E+009                  8.1535785430700957E+002                  4.5077030219877775E-006                  1.0639820241353083E-001                  3.8895462894120683E+001                  7.4000000000000021E-001                  2.5540830215262337E-005                  2.3997445916978472E-001                  3.4416073257059871E-003                  1.0081585205319679E-003                  9.3604492797742158E-003                  2.0994604783340924E-003                  9.2481924652208574E-004                  0.0000000000000000E+000                  6.6215731421401225E-004                  2.2854118294775528E-008                  2.1473086941057359E-004                  3.0795749504983058E-006                  9.0210748413164729E-007                  8.3757972363943024E-006                  1.8786123130164426E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1421681954009222E+004                  4.1995720847276092E+007                  2.0516419160955837E+012                  5.4018053883094466E-022                  5.4018053883094466E-022                  0.0000000000000000E+000                  2.1656964628471827E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.7336400000000000E+017                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20250209"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    log_q                                   radius                                radius_cm                                    logxq                              temperature                                logT_face                                  logT_bb                                   energy                                  density                                 pressure                                     prad                                     pgas                                      eta                                       mu                                  eps_nuc                                       pp                                      cno                                tri_alpha                                    other                     eps_nuc_rate_r34_pp2                     eps_nuc_rate_r34_pp3                eps_nuc_rate_r_c12_ag_o16             eps_nuc_rate_r_h1_he3_wk_he4      eps_nuc_rate_r_he3_he3_to_h1_h1_he4        eps_nuc_rate_r_he4_he4_he4_to_c12              eps_nuc_rate_r_ne20_ag_mg24               eps_nuc_rate_r_o16_ag_ne20              eps_nuc_rate_rbe7ec_li7_aux               eps_nuc_rate_rbe7pg_b8_aux                 eps_nuc_rate_rc12_to_n14                  eps_nuc_rate_rc12ap_aux               eps_nuc_rate_rc12ap_to_o16                  eps_nuc_rate_rf19pa_aux                  eps_nuc_rate_rf19pg_aux                 eps_nuc_rate_rn14_to_c12                 eps_nuc_rate_rn14_to_o16                 eps_nuc_rate_rn14ag_lite                  eps_nuc_rate_rn14pg_aux                  eps_nuc_rate_rn15pa_aux                  eps_nuc_rate_rn15pg_aux                 eps_nuc_rate_rna23pa_aux                 eps_nuc_rate_rna23pg_aux                 eps_nuc_rate_rne20ap_aux             eps_nuc_rate_rne20ap_to_mg24                 eps_nuc_rate_ro16_to_n14                  eps_nuc_rate_ro16ap_aux              eps_nuc_rate_ro16ap_to_ne20                  eps_nuc_rate_ro16gp_aux                 eps_nuc_rate_rpep_to_he3                  eps_nuc_rate_rpp_to_he3                                       ye                                        z                                  opacity                               luminosity                                 log_Lrad                                 log_Ledd                                      tau                     log_irradiation_heat 
                                       1                  9.2481924652208574E-004                 -9.7306570933870584E-001                  3.1037296028839494E+000                 -4.6592943370909232E+000                  6.0000003142411069E+000                  7.4000000000000010E-001                  2.3999999999999999E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.0639820241353083E-001                  7.4021229419093399E+009                 -9.8999999999999986E+001                  1.2697832762708922E+003                  3.1037294470010406E+000                  2.9113482590968225E+000                  1.0920311339223500E+011                  2.1913192955636832E-005                  1.0000007235671508E+006                  6.5561394402435446E-003                  1.0000007170110113E+006                 -1.9999999999999996E+001                  1.7800000635341984E+000                  3.6231153942731157E-024                  3.6231153942731157E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2228724586200777E-061                  2.9034519623766262E-061                  0.0000000000000000E+000                  3.9195370108152934E-029                  5.0456140078383225E-057                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0057733230290405E-015                  1.6116010609801107E-006                  8.7000425680503601E-001                  1.9999999999999907E-002                  7.1590286820924090E-003                  4.5077030219877775E-006                 -5.3460447040191159E+000                  3.2271729702421652E+000                  3.1917721225385201E+000                  4.9208187539523749E+000 
                                       2                  9.2481924652186207E-004                 -9.7306571106842232E-001                  3.1037296829182668E+000                 -4.6592936317451086E+000                  6.0000010998428834E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999974998E-001                 -1.0858327273391370E-013                  1.0639820198976602E-001                  7.4021229124280214E+009                 -1.2602059991327961E+001                  1.2697835102739743E+003                  3.1037296348976762E+000                  2.9113480267277696E+000                  1.0920313511793794E+011                  2.1913228545293454E-005                  1.0000025324850354E+006                  6.5561442730596269E-003                  1.0000025259288911E+006                 -2.0000000000000000E+001                  1.7800000635352990E+000                  3.6231213045039365E-024                  3.6231213045039365E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3343192102595619E-061                  4.3551851782324240E-061                  0.0000000000000000E+000                  5.8793151606722992E-029                  7.5684335841506528E-057                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0086893111487820E-015                  2.4174055348723998E-006                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590310952656640E-003                  4.5076933387141380E-006                 -5.3460456369547602E+000                  3.2271729702421652E+000                  3.1917767474884138E+000                  4.9208187539523749E+000 
                                       3                  9.2481924652152640E-004                 -9.7306571366299555E-001                  3.1037297789590972E+000                 -4.6592927853316333E+000                  6.0000020425631595E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999937494E-001                 -2.7145818183483512E-013                  1.0639820135411915E-001                  7.4021228682060690E+009                 -1.2204119982655923E+001                  1.2697837910767037E+003                  3.1037297309386820E+000                  2.9113476781732501E+000                  1.0920316118869485E+011                  2.1913271252881917E-005                  1.0000047031865423E+006                  6.5561500724224371E-003                  1.0000046966303922E+006                 -2.0000000000000000E+001                  1.7800000635366200E+000                  3.6231283967810881E-024                  3.6231283967810889E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3343318370557946E-061                  4.3551938598340269E-061                  0.0000000000000000E+000                  5.8793267340119725E-029                  7.5684486710235268E-057                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0087245031386789E-015                  2.4174102669551920E-006                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590339910922954E-003                  4.5076788138036769E-006                 -5.3460470363619859E+000                  3.2271727945706759E+000                  3.1917836849156620E+000                  4.9208187539523749E+000 
                                       4                  9.2481924652119084E-004                 -9.7306571625756411E-001                  3.1037299070130615E+000                 -4.6592916567830072E+000                  6.0000032995203805E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999899991E-001                 -4.3433309093581765E-013                  1.0639820071847343E-001                  7.4021228239841967E+009                 -1.1999999999999998E+001                  1.2697841654790482E+003                  3.1037298269793330E+000                  2.9113473296176009E+000                  1.0920319594958855E+011                  2.1913328196327698E-005                  1.0000075974553021E+006                  6.5561578048854317E-003                  1.0000075908991443E+006                 -2.0000000000000000E+001                  1.7800000635383804E+000                  3.6231378531498499E-024                  3.6231378531498499E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0557247787972903E-060                  7.2586757255042981E-061                  0.0000000000000000E+000                  9.7989036085509334E-029                  1.2614114644755985E-056                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5014619043157699E-014                  4.0290276273306641E-006                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590378522162195E-003                  4.5076642888932158E-006                 -5.3460484357737199E+000                  3.2271726188981442E+000                  3.1917906223457995E+000                  4.9208187539523749E+000 
                                       5                  9.2481924652063161E-004                 -9.7306572058183216E-001                  3.1037300670795411E+000                 -4.6592902461013050E+000                  6.0000048707118525E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999837497E-001                 -7.0574305639759653E-013                  1.0639819965906706E-001                  7.4021227502812958E+009                 -1.1789146634685105E+001                  1.2697846334792812E+003                  3.1037299870463011E+000                  2.9113467486890072E+000                  1.0920323940046284E+011                  2.1913399375637174E-005                  1.0000112152913942E+006                  6.5561674704180777E-003                  1.0000112087352267E+006                 -2.0000000000000000E+001                  1.7800000635405819E+000                  3.6231496736114019E-024                  3.6231496736114019E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0557282862410631E-060                  7.2586998410668806E-061                  0.0000000000000000E+000                  9.7989357567170695E-029                  1.2614156552740668E-056                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5014716799189663E-014                  4.0290407720046773E-006                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590426786736936E-003                  4.5076400807091143E-006                 -5.3460507681366307E+000                  3.2271723261083389E+000                  3.1918021847357818E+000                  4.9208187539523749E+000 
                                       6                  9.2481924652007249E-004                 -9.7306572490608645E-001                  3.1037303071777664E+000                 -4.6592881300878277E+000                  6.0000072274884939E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999775002E-001                 -9.7715302185954505E-013                  1.0639819859966410E-001                  7.4021226765786314E+009                 -1.1647817481888636E+001                  1.2697853354755866E+003                  3.1037301471122829E+000                  2.9113461677572747E+000                  1.0920330457641525E+011                  2.1913506144576956E-005                  1.0000166420457440E+006                  6.5561819686535674E-003                  1.0000166354895621E+006                 -2.0000000000000000E+001                  1.7800000635438837E+000                  3.6231674043001424E-024                  3.6231674043001431E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1114670948124493E-060                  1.4517472028814662E-060                  0.0000000000000000E+000                  1.9597967957916243E-028                  2.5228438829423490E-056                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0029726867605365E-014                  8.0581209780234142E-006                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590499184243624E-003                  4.5076158725250129E-006                 -5.3460531005120684E+000                  3.2271720333158957E+000                  3.1918137471337897E+000                  4.9208187539523749E+000 
                                       7                  9.2481924651895391E-004                 -9.7306573355455317E-001                  3.1037307873682858E+000                 -4.6592838980929434E+000                  6.0000119410037902E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999650002E-001                 -1.5200211691572787E-012                  1.0639819648086841E-001                  7.4021225291740160E+009                 -1.1455931955649723E+001                  1.2697867394520169E+003                  3.1037304672412733E+000                  2.9113450058843950E+000                  1.0920343492687714E+011                  2.1913719682398862E-005                  1.0000274955553181E+006                  6.5562109648625022E-003                  1.0000274889991072E+006                 -2.0000000000000000E+001                  1.7800000635504887E+000                  3.6232028656697373E-024                  3.6232028656697380E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2229762789449989E-060                  2.9035233444344735E-060                  0.0000000000000000E+000                  3.9196321693698382E-028                  5.0457380554601381E-056                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0060626820418307E-014                  1.6116399692067989E-005                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590643982039565E-003                  4.5075674561568099E-006                 -5.3460577653005208E+000                  3.2271714477249041E+000                  3.1918368719538819E+000                  4.9208187539523749E+000 
                                       8                  9.2481924651671688E-004                 -9.7306575085131997E-001                  3.1037317477255955E+000                 -4.6592754342314775E+000                  6.0000213678824084E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  9.9999999999400002E-001                 -2.6057574637547818E-012                  1.0639819224331801E-001                  7.4021222343676338E+009                 -1.1221848749616356E+001                  1.2697895473401584E+003                  3.1037311074873886E+000                  2.9113426821009729E+000                  1.0920369562202913E+011                  2.1914146757811230E-005                  1.0000492025779090E+006                  6.5562689562322701E-003                  1.0000491960216400E+006                 -2.0000000000000000E+001                  1.7800000635637043E+000                  3.6232737883772540E-024                  3.6232737883772540E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4461209151605352E-060                  5.8071624435483288E-060                  0.0000000000000000E+000                  7.8394186498356889E-028                  1.0091677269210248E-055                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2012594604808543E-013                  3.2233430327938859E-005                  8.7000425680503612E-001                  1.9999999999999796E-002                  7.1590933588764919E-003                  4.5074706234204048E-006                 -5.3460670950277427E+000                  3.2271702765162456E+000                  3.1918831216903727E+000                  4.9208187539523749E+000 
                                       9                  9.2481924651224292E-004                 -9.7306578544418709E-001                  3.1037331881911738E+000                 -4.6592627387481835E+000                  6.0000355078211891E+000                  7.4000000000000010E-001                  2.3999999999999999E-001                  1.9999999999999907E-002                  9.9999999998900002E-001                 -4.7772300529579307E-012                  1.0639818376838099E-001                  7.4021216447662659E+009                 -1.0958607314841775E+001                  1.2697937589782148E+003                  3.1037323879325194E+000                  2.9113380343834705E+000                  1.0920408664731924E+011                  2.1914787370948366E-005                  1.0000817631221759E+006                  6.5563559399982978E-003                  1.0000817565658200E+006                 -1.9999999999999996E+001                  1.7800000635835376E+000                  3.6233801724585137E-024                  3.6233801724585137E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0557966814096384E-059                  7.2591700946403972E-060                  0.0000000000000000E+000                  9.7995626457120478E-028                  1.2614973758621293E-055                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5016623103945797E-013                  4.0292970929776221E-005                  8.7000425680503601E-001                  1.9999999999999907E-002                  7.1591368035923602E-003                  4.5072769579475946E-006                 -5.3460857550834859E+000                  3.2271679339681181E+000                  3.1919756215485959E+000                  4.9208187539523749E+000 
